6.355968000003937500e+12 0.000000000000000000e+00 -4.871994386273193359e+07
0.000000000000000000e+00 6.355967999998593750e+12 -1.944759856564331055e+08
1.184375000000000000e+02 6.500000000000000000e+01 2.219328930283135938e+13
